-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 03/23/2022 
Location: Latitude  41.8472   Longitude -87.6628 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 180.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB         CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                    CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN
2022,2,6,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,6,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,6,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,6,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,6,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,6,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,6,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,7,0.2,0.26,84.84,8.98,69.5
2022,2,7,8,0.27,0.29,75.23,40.73,252.3
2022,2,7,9,0.28,0.29,67.02,67.52,417.02
2022,2,7,10,0.36,0.3,60.82,107.0,537.95
2022,2,7,11,0.48,0.57,57.34,156.55,613.0
2022,2,7,12,0.42,0.31,57.09,139.45,609.5
2022,2,7,13,0.55,0.52,60.12,161.6,557.42
2022,2,7,14,0.52,0.56,65.98,122.62,441.77
2022,2,7,15,0.47,0.35,73.94,74.45,277.5
2022,2,7,16,0.51,0.39,83.25,31.48,96.83
2022,2,7,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,7,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,7,0.45,0.34,84.61,21.08,60.02
2022,2,8,8,0.62,0.34,75.0,91.67,227.52
2022,2,8,9,0.66,0.7,66.75,155.55,395.42
2022,2,8,10,0.75,0.66,60.52,220.75,514.2
2022,2,8,11,0.52,0.33,57.02,169.82,571.12
2022,2,8,12,0.75,0.58,56.77,245.2,576.1
2022,2,8,13,0.71,0.53,59.82,208.77,499.17
2022,2,8,14,0.59,0.56,65.7,139.5,370.42
2022,2,8,15,0.47,0.33,73.69,73.4,205.35
2022,2,8,16,0.27,0.31,82.98,17.92,63.25
2022,2,8,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,8,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,7,0.52,0.35,84.38,26.88,72.9
2022,2,9,8,0.39,0.32,74.75,60.65,251.12
2022,2,9,9,0.59,0.67,66.48,141.62,420.2
2022,2,9,10,0.38,0.31,60.23,113.77,529.1
2022,2,9,11,0.45,0.3,56.7,155.7,592.45
2022,2,9,12,0.52,0.31,56.45,176.52,593.55
2022,2,9,13,0.44,0.31,59.52,138.52,535.05
2022,2,9,14,0.38,0.3,65.41,99.38,420.92
2022,2,9,15,0.35,0.3,73.42,59.85,264.23
2022,2,9,16,0.27,0.3,82.7,19.8,93.73
2022,2,9,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,9,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,7,0.18,0.27,84.14,9.92,77.95
2022,2,10,8,0.21,0.28,74.5,34.52,259.7
2022,2,10,9,0.23,0.29,66.2,60.58,425.08
2022,2,10,10,0.12,0.28,59.92,39.05,547.08
2022,2,10,11,0.25,0.3,56.38,91.27,612.35
2022,2,10,12,0.07,0.26,56.13,26.92,617.77
2022,2,10,13,0.25,0.29,59.21,82.75,560.98
2022,2,10,14,0.25,0.29,65.12,65.65,448.35
2022,2,10,15,0.28,0.3,73.16,47.15,288.88
2022,2,10,16,0.27,0.36,82.41,20.35,108.08
2022,2,10,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,10,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,7,0.22,0.27,83.89,13.6,68.23
2022,2,11,8,0.17,0.27,74.24,29.38,229.75
2022,2,11,9,0.2,0.28,65.92,55.17,392.4
2022,2,11,10,0.19,0.28,59.62,63.55,508.75
2022,2,11,11,0.3,0.3,56.06,109.58,574.67
2022,2,11,12,0.48,0.31,55.8,167.6,578.02
2022,2,11,13,0.63,0.52,58.9,198.52,535.0
2022,2,11,14,0.55,0.57,64.84,135.2,431.1
2022,2,11,15,0.34,0.3,72.91,59.38,275.98
2022,2,11,16,0.37,0.33,82.12,28.23,107.65
2022,2,11,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,11,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,7,0.45,0.33,83.63,24.55,91.85
2022,2,12,8,0.65,0.33,73.98,99.6,280.77
2022,2,12,9,0.69,0.6,65.63,163.33,455.52
2022,2,12,10,0.7,0.56,59.3,208.38,579.38
2022,2,12,11,0.59,0.31,55.73,191.6,635.6
2022,2,12,12,0.65,0.52,55.48,213.02,646.62
2022,2,12,13,0.66,0.49,58.59,197.77,587.88
2022,2,12,14,0.59,0.53,64.55,139.2,471.45
2022,2,12,15,0.5,0.31,72.65,82.0,314.02
2022,2,12,16,0.45,0.33,81.83,33.9,122.38
2022,2,12,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,12,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,7,0.37,0.3,83.36,22.3,93.15
2022,2,13,8,0.44,0.31,73.72,68.38,279.77
2022,2,13,9,0.52,0.3,65.34,126.17,447.25
2022,2,13,10,0.52,0.31,58.98,155.27,571.73
2022,2,13,11,0.52,0.31,55.4,177.55,638.73
2022,2,13,12,0.48,0.31,55.14,161.4,644.08
2022,2,13,13,0.52,0.32,58.27,154.08,586.83
2022,2,13,14,0.48,0.3,64.27,121.58,470.9
2022,2,13,15,0.51,0.58,72.38,79.92,311.77
2022,2,13,16,0.45,0.33,81.53,35.08,127.08
2022,2,13,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,13,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,7,0.33,0.33,83.08,21.2,93.95
2022,2,14,8,0.42,0.33,73.45,68.45,278.23
2022,2,14,9,0.36,0.3,65.05,92.88,442.5
2022,2,14,10,0.38,0.3,58.66,119.65,564.35
2022,2,14,11,0.41,0.31,55.06,136.27,630.67
2022,2,14,12,0.62,0.29,54.8,212.2,629.9
2022,2,14,13,0.64,0.31,57.95,200.12,571.6
2022,2,14,14,0.63,0.45,63.97,159.48,458.23
2022,2,14,15,0.64,0.52,72.12,109.85,295.45
2022,2,14,16,0.53,0.37,81.23,42.4,116.52
2022,2,14,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,14,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,7,0.44,0.31,82.79,29.42,85.27
2022,2,15,8,0.59,0.29,73.18,97.92,258.73
2022,2,15,9,0.55,0.28,64.75,139.83,417.65
2022,2,15,10,0.68,0.29,58.34,211.77,538.3
2022,2,15,11,0.76,0.32,54.72,260.73,606.77
2022,2,15,12,0.62,0.32,54.47,219.4,604.67
2022,2,15,13,0.61,0.31,57.62,196.92,546.02
2022,2,15,14,0.53,0.31,63.68,142.02,433.33
2022,2,15,15,0.55,0.58,71.86,98.23,284.33
2022,2,15,16,0.36,0.31,80.91,32.52,115.38
2022,2,15,17,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,15,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,7,0.37,0.34,82.48,27.65,88.7
2022,2,16,8,0.34,0.3,72.9,61.75,257.02
2022,2,16,9,0.34,0.3,64.45,91.88,414.02
2022,2,16,10,0.43,0.3,58.02,143.48,528.42
2022,2,16,11,0.37,0.3,54.38,142.55,585.48
2022,2,16,12,0.3,0.3,54.12,117.98,582.27
2022,2,16,13,0.24,0.29,57.3,87.35,530.38
2022,2,16,14,0.23,0.29,63.38,69.7,420.48
2022,2,16,15,0.23,0.28,71.59,47.48,267.15
2022,2,16,16,0.2,0.3,81.23,19.7,98.0
2022,2,16,17,0.37,0.1,89.38,0.7,3.83
2022,2,16,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,16,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,7,0.21,0.2,82.17,18.12,81.92
2022,2,17,8,0.19,0.16,72.62,34.95,249.35
2022,2,17,9,0.2,0.16,64.14,56.1,420.58
2022,2,17,10,0.2,0.16,57.68,71.12,548.08
2022,2,17,11,0.11,0.15,54.02,46.8,617.35
2022,2,17,12,0.12,0.16,53.77,51.17,624.52
2022,2,17,13,0.1,0.15,56.98,36.73,569.98
2022,2,17,14,0.1,0.15,63.09,33.55,459.75
2022,2,17,15,0.12,0.15,71.33,26.15,303.85
2022,2,17,16,0.38,0.2,80.98,35.15,124.83
2022,2,17,17,0.41,0.12,89.3,1.38,5.42
2022,2,17,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,17,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,7,0.46,0.34,81.85,36.83,123.73
2022,2,18,8,0.66,0.55,72.33,114.1,314.15
2022,2,18,9,0.72,0.5,63.83,184.85,482.15
2022,2,18,10,0.77,0.46,57.34,245.5,603.27
2022,2,18,11,0.68,0.45,53.67,238.12,666.33
2022,2,18,12,0.8,0.45,53.43,282.25,668.27
2022,2,18,13,0.68,0.46,56.66,225.77,608.38
2022,2,18,14,0.72,0.51,62.8,194.02,491.17
2022,2,18,15,0.67,0.57,71.06,127.35,326.8
2022,2,18,16,0.32,0.3,80.75,29.88,133.6
2022,2,18,17,0.45,0.22,89.22,1.9,6.35
2022,2,18,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,18,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,7,0.52,0.34,81.52,41.58,132.6
2022,2,19,8,0.72,0.55,72.04,123.73,325.52
2022,2,19,9,0.71,0.49,63.52,182.23,497.0
2022,2,19,10,0.78,0.45,57.0,248.5,620.92
2022,2,19,11,0.77,0.43,53.32,271.55,684.88
2022,2,19,12,0.8,0.41,53.08,281.67,686.55
2022,2,19,13,0.74,0.42,56.33,243.25,625.58
2022,2,19,14,0.78,0.46,62.5,210.5,507.65
2022,2,19,15,0.75,0.52,70.8,140.58,343.23
2022,2,19,16,0.62,0.41,80.51,56.33,148.48
2022,2,19,17,0.48,0.27,89.12,2.5,8.02
2022,2,19,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,19,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,7,0.48,0.37,81.16,42.55,121.83
2022,2,20,8,0.69,0.44,71.75,125.73,300.38
2022,2,20,9,0.72,0.39,63.2,195.35,464.35
2022,2,20,10,0.75,0.38,56.66,251.38,583.98
2022,2,20,11,0.72,0.33,52.96,261.75,630.0
2022,2,20,12,0.75,0.3,52.73,275.08,639.4
2022,2,20,13,0.74,0.21,56.0,252.12,580.3
2022,2,20,14,0.72,0.22,62.2,201.5,467.48
2022,2,20,15,0.66,0.26,70.54,130.58,310.08
2022,2,20,16,0.53,0.27,80.27,51.38,129.27
2022,2,20,17,0.41,0.24,89.03,2.62,7.1
2022,2,20,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,20,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,6,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,7,0.46,0.34,80.81,41.35,110.45
2022,2,21,8,0.56,0.2,71.45,103.4,273.02
2022,2,21,9,0.59,0.17,62.87,157.17,420.52
2022,2,21,10,0.64,0.16,56.31,211.8,540.02
2022,2,21,11,0.66,0.16,52.6,244.1,607.05
2022,2,21,12,0.7,0.17,52.37,257.73,615.92
2022,2,21,13,0.69,0.18,55.66,234.15,567.0
2022,2,21,14,0.66,0.2,61.91,187.2,457.88
2022,2,21,15,0.59,0.22,70.27,117.25,302.15
2022,2,21,16,0.46,0.31,80.03,45.35,125.1
2022,2,21,17,0.34,0.23,88.94,2.38,7.35
2022,2,21,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,21,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,6,0.32,0.05,89.38,0.5,3.85
2022,2,22,7,0.3,0.21,81.07,29.27,88.38
2022,2,22,8,0.09,0.14,71.15,17.55,244.83
2022,2,22,9,0.1,0.15,62.55,30.38,401.17
2022,2,22,10,0.16,0.16,55.96,61.83,520.77
2022,2,22,11,0.11,0.15,52.23,48.27,587.58
2022,2,22,12,0.12,0.15,52.01,56.52,595.83
2022,2,22,13,0.17,0.16,55.34,66.7,545.17
2022,2,22,14,0.09,0.14,61.61,27.83,439.65
2022,2,22,15,0.12,0.16,70.01,24.77,297.55
2022,2,22,16,0.26,0.19,79.79,26.1,130.73
2022,2,22,17,0.27,0.15,88.84,1.95,8.8
2022,2,22,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,22,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,6,0.43,0.14,89.28,1.5,6.08
2022,2,23,7,0.54,0.22,80.79,47.25,135.38
2022,2,23,8,0.62,0.2,70.84,116.4,326.45
2022,2,23,9,0.67,0.19,62.21,184.48,492.12
2022,2,23,10,0.71,0.18,55.61,239.8,611.6
2022,2,23,11,0.67,0.18,51.87,248.58,672.23
2022,2,23,12,0.55,0.17,51.65,206.62,670.38
2022,2,23,13,0.45,0.17,55.0,163.55,607.88
2022,2,23,14,0.4,0.17,61.31,118.58,487.8
2022,2,23,15,0.26,0.16,69.74,56.55,319.55
2022,2,23,16,0.2,0.21,79.55,19.6,128.55
2022,2,23,17,0.24,0.16,88.73,1.83,8.23
2022,2,23,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,23,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,0,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,1,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,2,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,3,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,4,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,5,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,6,0.31,0.14,89.18,1.42,6.33
2022,2,24,7,0.5,0.22,80.5,47.0,130.2
2022,2,24,8,0.45,0.19,70.54,88.52,315.25
2022,2,24,9,0.48,0.18,61.88,139.02,476.58
2022,2,24,10,0.51,0.17,55.25,179.08,593.05
2022,2,24,11,0.27,0.16,51.5,107.55,622.1
2022,2,24,12,0.22,0.16,51.29,96.77,625.7
2022,2,24,13,0.24,0.16,54.66,92.25,569.27
2022,2,24,14,0.12,0.15,61.02,37.1,456.33
2022,2,24,15,0.09,0.15,69.48,19.62,299.05
2022,2,24,16,0.26,0.19,79.31,26.58,122.7
2022,2,24,17,0.33,0.19,88.62,3.33,8.8
2022,2,24,18,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,19,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,20,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,21,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,22,-999.0,-999.0,-999.0,0.0,0.0
2022,2,24,23,-999.0,-999.0,-999.0,0.0,0.0
2022,2,25,0,-999.0,-999.0,-999.0,0.0,0.0
